name,From,To,Draft,Tm,Lg,G,GS,Yrs,PB.x,AP1.x,AV.x,pfr_player_id,career_try,career_ranypa,career_wowy,Pos,hof
Jim Crawford,1960,1964,14-163,NWE,AFL,54,10,5,0,0,14,CrawJi00,635.0513693,1.367700681,1.638696368,NA,NA
Pat Curran,1969,1978,6-151,TOT,NFL,122,34,10,0,0,14,CurrPa00,1732.844717,-0.210845725,-1.108132151,NA,NA
Steve Davis,1972,1976,3-60,TOT,NFL,65,15,5,0,0,14,DaviSt01,475.440135,-1.264745606,-1.852891055,NA,NA
Dean Derby,1960,1962,5-51,TOT,NFL,36,35,3,0,0,14,DerbDe00,104.6152736,-0.17814235,-1.143829141,NA,NA
Al Dixon,1977,1984,7-178,TOT,NFL,79,33,8,0,0,14,DixoAl00,1557.692343,-0.765944809,-0.173631133,NA,NA
David Dunn,1995,2001,5-139,TOT,NFL,88,5,7,0,0,14,DunnDa00,1112.228,0.336013459,0.288090965,NA,NA
Brent Fullwood,1987,1990,1-4,TOT,NFL,46,30,4,1,0,14,FullBr00,363.0320463,-0.308665756,0.352667118,NA,NA
Hokie Gajan,1982,1985,10-249,NOR,NFL,45,36,4,0,0,14,GajaHo00,580.3244054,-1.23317561,-0.584575962,NA,NA
Andrew Gissinger,1982,1984,6-141,SDG,NFL,41,20,3,0,0,14,GissAn20,4.467509529,1.009978265,0.408265734,NA,NA
Keith Griffin,1984,1988,10-279,WAS,NFL,65,5,5,0,0,14,GrifKe00,506.7916037,-0.265266439,-0.208488956,NA,NA
Jim Gueno,1976,1980,9-245,GNB,NFL,75,8,5,0,0,14,GuenJi20,20.13757373,-0.554870542,-0.195919766,NA,NA
Derek Hagan,2006,2014,3-82,TOT,NFL,100,13,8,0,0,14,HagaDe00,1297.701664,-0.357205018,-0.105243539,NA,NA
Roger Hagberg,1965,1969,10-128,RAI,AFL,68,14,5,0,0,14,HagbRo00,787.9449395,1.355469097,0.897774766,NA,NA
Jerome Harrison,2006,2012,5-145,TOT,NFL,63,10,7,0,0,14,HarrJe00,569.8553056,-1.921195083,-0.97625503,NA,NA
Steve Hendrickson,1989,1995,6-167,TOT,NFL,100,17,7,0,0,14,HendSt00,61.02717662,-0.966373758,-0.842991179,NA,NA
Billy Jackson,1981,1984,7-180,KAN,NFL,57,31,4,0,0,14,JackBi00,474.4068954,0.267322267,0.27697046,NA,NA
Charles Johnson,1979,1983,3-71,GNB,NFL,45,34,3,0,0,14,JohnCh00,4429.206917,-0.547828707,-0.374937002,NA,NA
Lonnie Johnson,1994,1999,2-61,TOT,NFL,88,66,6,0,0,14,JohnLo00,1595.986724,-0.31722776,-0.481931358,NA,NA
Charlie Jones,1996,1999,4-114,SDG,NFL,54,27,4,0,0,14,JoneCh00,1549.946989,-1.57233575,-0.346827488,NA,NA
Charlie Jones,1996,1999,4-114,SDG,NFL,54,27,4,0,0,14,JoneCh20,93.48485588,-1.316025628,-0.493677222,NA,NA
Gordon Jones,1979,1983,2-34,TOT,NFL,61,26,5,0,0,14,JoneGo00,1478.830664,0.458440509,-0.248003857,NA,NA
Jim Jones,1965,1968,"6-84, 25-193AFL",TOT,TOT,54,26,4,0,0,14,JoneJi01,1520.667232,-0.618078524,-0.002322665,NA,NA
Jimmie Jones,1969,1973,6-156,TOT,TOT,40,1,5,0,0,14,JoneJi00,50.92313606,0.808234738,0.800952488,NA,NA
Todd Kinchen,1992,1998,3-60,TOT,NFL,83,2,7,0,0,14,KincTo00,1255.785204,0.128345836,0.166693028,NA,NA
Jim Leonard,1980,1986,7-186,TOT,NFL,87,17,6,0,0,14,LeonJi21,294.0947807,-4.830856846,0.528211346,NA,NA
Greg Little,2011,2014,2-59,TOT,NFL,54,42,4,0,0,14,LittGr00,1496.957339,-1.084792011,-0.241454931,NA,NA
Alvin Maxson,1974,1978,8-201,TOT,NFL,56,26,5,0,0,14,MaxsAl00,997.9268445,-1.630161172,-1.289138349,NA,NA
Colt McCoy,2010,2019,3-85,TOT,NFL,39,28,9,0,0,14,McCoCo00,11.1158772,-0.986534013,-0.205817049,NA,NA
Freddie Mitchell,2001,2004,1-25,PHI,NFL,63,17,4,0,0,14,MitcFr00,1135.742168,0.590583192,-0.010224583,NA,NA
Ronald Moore,1993,1998,4-87,TOT,NFL,77,35,6,0,0,14,MoorRo01,177.5767975,-1.077882489,-1.137519166,NA,NA
Anthony Morgan,1991,1996,5-134,TOT,NFL,64,14,6,0,0,14,MorgAn00,1200.347706,0.496300907,-0.233453655,NA,NA
Calvin Muhammad,1982,1987,12-322,TOT,NFL,47,17,5,0,0,14,MuhaCa00,1193.803807,0.284559351,0.711570362,NA,NA
Legedu Naanee,2007,2012,5-172,TOT,NFL,73,21,6,0,0,14,NaanLe00,1101.140396,1.390354809,0.758500202,NA,NA
Gern Nagler,1960,1961,14-167,CLE,NFL,25,24,2,0,0,14,NaglGe00,4830.795076,0.402586058,1.374770807,NA,NA
Paul Palmer,1987,1989,1-19,TOT,NFL,41,20,3,0,0,14,PalmPa00,753.391097,-0.775444452,-0.656787096,NA,NA
Samie Parker,2004,2007,4-105,KAN,NFL,47,31,4,0,0,14,ParkSa00,1401.928536,0.554770862,0.726955794,NA,NA
Keith Poole,1997,2001,4-116,TOT,NFL,54,26,5,0,0,14,PoolKe00,1503.86371,-0.927778744,-0.19648156,NA,NA
Stanley Pritchett,1996,2004,4-118,TOT,NFL,120,57,9,0,0,14,PritSt00,1357.935622,-0.07648939,-0.24384828,NA,NA
Jeff Queen,1969,1974,12-317,TOT,TOT,76,18,6,0,0,14,QueeJe00,873.5723618,0.640493806,0.186264215,NA,NA
Cory Schlesinger,1995,2006,6-192,DET,NFL,181,87,12,0,0,14,SchlCo00,1561.4514590000001,-0.938859223,-0.244900028,NA,NA
Onterrio Smith,2003,2004,4-105,MIN,NFL,26,9,2,0,0,14,SmitOn00,491.0702778,2.215322862,1.752282959,NA,NA
Carl Taseff,1960,1962,22-267,TOT,TOT,35,8,3,0,0,14,TaseCa20,295.9286329,-0.788322367,-1.85014677,NA,NA
John Tice,1983,1992,3-65,NOR,NFL,134,57,10,0,0,14,TiceJo00,1826.760421,-0.214797007,-0.249849316,NA,NA
Eric Torkelson,1974,1981,11-272,GNB,NFL,93,26,7,0,0,14,TorkEr00,671.3829227,-1.070353136,-0.995434003,NA,NA
Van Waiters,1988,1992,3-77,TOT,NFL,80,21,5,0,0,14,WaitVa20,24.07770731,0.366796294,-0.35944408,NA,NA
Kelley Washington,2003,2010,3-65,TOT,NFL,91,8,8,0,0,14,WashKe00,1432.309114,0.451379142,0.300163139,NA,NA
Curtis Weathers,1979,1985,9-241,CLE,NFL,94,7,7,0,0,14,WeatCu20,12.52598676,0.213268893,-0.343669725,NA,NA
Guy Whimper,2006,2013,4-129,TOT,NFL,78,24,7,0,0,14,WhimGu20,35.65922702,-1.645980597,0.025385052,NA,NA
Dave Williams,1977,1981,7-208,TOT,NFL,66,15,5,0,0,14,WillDa01,959.6906047,-0.974885015,-0.045538101,NA,NA
Sam Williams,2003,2010,3-83,RAI,NFL,84,24,7,0,0,14,WillSa20,11.94307496,-0.973954238,-1.067851553,NA,NA
Mike Wilson,1969,1975,14-343,TOT,TOT,26,15,4,0,0,14,WilsMi00,2154.826388,1.780331084,0.017744241,NA,NA
Tim Worley,1989,1994,1-7,TOT,NFL,48,25,5,0,0,14,WorlTi00,300.8388246,-0.92568227,-0.682630923,NA,NA
George Adams,1985,1991,1-19,TOT,NFL,76,16,6,0,0,13,AdamGe00,1053.245118,-0.036935441,0.025132874,NA,NA
Dwayne Allen,2012,2018,3-64,TOT,NFL,86,72,7,0,0,13,AlleDw00,451.95671,-0.260200872,-0.127980835,NA,NA
Taz Anderson,1961,1967,7-80,TOT,NFL,62,40,6,0,0,13,AndeTa00,1528.00781,-0.872241531,-0.062850723,NA,NA
Jamie Asher,1995,1998,5-137,WAS,NFL,48,34,4,0,0,13,AsheJa00,1388.194417,0.195295947,-0.249276673,NA,NA
Jahvid Best,2010,2012,1-30,DET,NFL,22,15,3,0,0,13,BestJa00,676.059791,0.202237795,0.79256931,NA,NA
Reggie Brooks,1993,1996,2-45,TOT,NFL,41,20,4,0,0,13,BrooRe00,284.6686243,-1.530189613,-1.958392332,NA,NA
J.V. Cain,1974,1977,1-7,CRD,NFL,55,37,4,0,0,13,CainJ.00,1497.77386,1.826914667,1.34855937,NA,NA
Andre Caldwell,2008,2015,3-97,TOT,NFL,105,18,8,0,0,13,CaldAn00,1329.285118,0.041092426,-0.148974429,NA,NA
Ki-Jana Carter,1996,2004,1-1,TOT,NFL,59,14,7,0,0,13,CartKi00,518.5951529,0.216393767,0.234570989,NA,NA
Jack Clancy,1967,1970,5-73,TOT,TOT,36,29,3,1,0,13,ClanJa00,1591.109868,-1.551179466,-0.904071775,NA,NA
Mark Cooper,1983,1989,2-31,TOT,NFL,78,19,7,0,0,13,CoopMa20,10.50034969,-0.176096179,-1.205804235,NA,NA
Byron Darby,1983,1989,5-120,TOT,NFL,87,13,7,0,0,13,DarbBy20,15.56885401,-1.46960548,-1.244069394,NA,NA
James Davis,2003,2005,5-144,DET,NFL,40,30,3,0,0,13,DaviJa03,35.68048142,-0.389120276,-0.148571194,NA,NA
Lake Dawson,1994,1997,3-92,KAN,NFL,43,26,4,0,0,13,DawsLa01,1295.933433,0.201144387,0.106254267,NA,NA
Lin Dawson,1981,1990,8-212,NWE,NFL,105,75,9,0,0,13,DawsLi00,1480.655629,0.055320157,-0.152094865,NA,NA
Bo Dickinson,1960,1964,6-72,TOT,AFL,60,12,5,0,0,13,DickBo00,1039.031161,-0.263249794,0.794579724,NA,NA
Robert Edwards,1998,2002,1-18,TOT,NFL,28,15,2,0,0,13,EdwaRo00,502.7264915,0.224964266,0.324977475,NA,NA
Rich Erenberg,1984,1986,9-247,PIT,NFL,46,9,3,0,0,13,ErenRi00,1004.715809,-0.248283184,0.49437339,NA,NA
Gregg Garrity,1983,1989,5-140,TOT,NFL,79,8,7,0,0,13,GarrGr00,1164.209113,-0.668345879,-0.388146542,NA,NA
Chris Givens,2012,2015,4-96,TOT,NFL,60,31,4,0,0,13,GiveCh00,973.4021254,-0.236672832,0.543224426,NA,NA
Mel Gray,1986,1997,2-42,TOT,NFL,169,2,12,4,3,13,GrayMe01,8027.048663,0.89295998,0.623494293,NA,NA
Ryan Griffin,2013,2019,6-201,TOT,NFL,90,49,7,0,0,13,GrifRy00,186.5557808,-1.127698351,-2.176439805,NA,NA
Justin Griffith,2003,2009,4-121,TOT,NFL,96,73,7,0,0,13,GrifJu00,1276.778333,-1.038296324,-0.825054349,NA,NA
James Hadnot,1980,1983,3-66,KAN,NFL,43,22,4,0,0,13,HadnJa00,560.6864448,-0.404387642,-0.303662807,NA,NA
Don Hardeman,1975,1979,1-15,TOT,NFL,64,29,5,0,0,13,HardDo00,491.9034571,-0.589437776,0.913283718,NA,NA
Dwayne Harris,2011,2019,6-176,TOT,NFL,106,12,9,1,0,13,HarrDw00,259.7682535,0.553602285,-0.391546451,NA,NA
Steve Heiden,1999,2009,3-69,TOT,NFL,148,83,11,0,0,13,HeidSt00,1883.019341,-1.074549582,-0.020454748,NA,NA
Robert Hicks,1998,2000,3-68,BUF,NFL,37,23,3,0,0,13,HickRo20,-0.633326597,0.361905159,-0.153257696,NA,NA
Brandon Jones,2005,2009,3-96,TOT,NFL,59,27,5,0,0,13,JoneBr02,1396.5013960000001,-0.482418338,0.077638902,NA,NA
Victor Jones,1988,1994,12-310,TOT,NFL,93,15,7,0,0,13,JoneVi20,21.72249776,-1.177627427,-1.059990795,NA,NA
Bob Kelly,1961,1968,"22-176, 22-176AFL",TOT,AFL,39,0,6,0,0,13,KellBo22,180.2659002,-0.478873982,-1.039033272,NA,NA
David Knight,1973,1977,11-272,NYJ,NFL,58,30,5,0,0,13,KnigDa00,1588.467525,-0.698655005,-0.869061823,NA,NA
Greg Latta,1975,1979,8-188,CHI,NFL,73,49,5,0,0,13,LattGr00,1641.136605,-0.649672671,0.682448143,NA,NA
Terry LeCount,1978,1987,4-91,TOT,NFL,72,19,8,0,0,13,LeCoTe00,1305.550837,-0.542340507,-0.527687505,NA,NA
Jim Lindsey,1966,1972,"2-27, 2-17AFL",MIN,NFL,84,4,7,0,0,13,LindJi00,880.6484748,-0.143073495,-0.111536305,NA,NA
David Martin,2001,2011,6-198,TOT,NFL,120,52,10,0,0,13,MartDa00,1616.165409,0.231671218,0.134496173,NA,NA
Mohamed Massaquoi,2009,2012,2-50,CLE,NFL,54,43,4,0,0,13,MassMo00,1503.441053,-1.617015394,-0.805794224,NA,NA
Le'Ron McClain,2007,2013,4-137,TOT,NFL,111,75,7,2,1,13,McClLe00,667.3977566,-0.139586993,0.256434163,NA,NA
Hugh McKinnis,1973,1976,8-201,TOT,NFL,52,11,4,0,0,13,McKiHu00,788.7860182,-1.613605313,-1.065308107,NA,NA
Zach Miller,2009,2017,6-180,TOT,NFL,66,33,7,0,0,13,MillZa01,3630.839794,-0.624320177,0.051643275,NA,NA
Mike Montgomery,1971,1974,3-65,TOT,NFL,37,5,4,0,0,13,MontMi00,1175.379871,0.79807246,-0.142901493,NA,NA
Brandon Myers,2009,2016,6-202,TOT,NFL,115,63,8,0,0,13,MyerBr00,1387.918027,-0.584988535,-0.428325202,NA,NA
Terry Nelson,1973,1980,4-99,RAM,NFL,87,48,8,0,0,13,NelsTe00,1427.519517,0.576112758,0.509863741,NA,NA
Bill Olds,1973,1976,3-61,TOT,NFL,52,33,4,0,0,13,OldsBi00,681.9294737,0.150126258,-0.177083902,NA,NA
James Owens,1979,1984,2-29,TOT,NFL,70,18,6,0,0,13,OwenJa00,602.2303036,0.285753449,-0.059480488,NA,NA
Bob Perryman,1987,1992,3-79,TOT,NFL,68,46,6,0,0,13,PerrBo00,675.9835794,-1.01068218,-1.187279613,NA,NA
Aldrick Robinson,2012,2018,6-178,TOT,NFL,84,5,6,0,0,13,RobiAl00,483.6364553,0.250558606,-0.209651946,NA,NA
Jim Robinson,1976,1980,15-367,TOT,NFL,58,44,5,0,0,13,RobiJi00,1802.846921,-1.648316843,-0.571748784,NA,NA
Rashaan Salaam,1995,1999,1-21,TOT,NFL,33,20,4,0,0,13,SalaRa00,135.7590051,0.430331841,0.89369276499999994,NA,NA
Dwight Scales,1976,1984,5-155,TOT,NFL,90,15,8,0,0,13,ScalDw00,1137.211514,1.153351769,0.512618713,NA,NA
Carver Shannon,1962,1964,19-224,RAM,NFL,38,17,3,0,0,13,ShanCa20,24.63329232,-0.76529368,-0.817154474,NA,NA
Bob Simms,1960,1962,10-120,TOT,NFL,31,4,3,0,0,13,SimmBo21,63.9912258,0.125351398,0.387147955,NA,NA
Jerald Sowell,1997,2006,7-231,TOT,NFL,148,48,10,0,0,13,SoweJe00,1324.270888,0.369922893,0.591973042,NA,NA
J.T. Thomas,2012,2017,6-195,TOT,NFL,62,23,6,0,0,13,ThomJ.00,346.1530321,-1.028348737,-0.660844293,NA,NA
Lamar Thomas,1993,1998,3-60,TOT,NFL,73,13,6,0,0,13,ThomLa00,1434.790171,0.208768161,-0.132521228,NA,NA
Ricky Thompson,1976,1982,8-228,TOT,NFL,80,40,7,0,0,13,ThomRi00,1590.198981,0.20985506,-0.213865807,NA,NA
Weegie Thompson,1984,1989,4-108,PIT,NFL,92,25,6,0,0,13,ThomWe00,1343.017665,-0.756678884,-0.189844724,NA,NA
James Thornton,1988,1995,4-105,TOT,NFL,96,70,7,0,0,13,ThorJa00,1334.937694,-0.208540279,-0.560201522,NA,NA
Tamarick Vanover,1995,2002,3-81,TOT,NFL,77,6,6,0,0,13,VanoTa00,513.596872,-0.151300222,-0.262016097,NA,NA
Troy Walters,2000,2007,5-165,TOT,NFL,98,9,8,0,0,13,WaltTr00,1117.446579,1.388259292,0.009905494,NA,NA
Jeff West,1975,1985,5-122,TOT,NFL,123,0,10,0,0,13,WestJe20,7.875712344,0.43341902,-0.103191682,NA,NA
Markus Wheaton,2013,2018,3-79,TOT,NFL,59,22,6,0,0,13,WheaMa00,50.53920972,0.402156209,-0.218729655,NA,NA
Mike Williams,2005,2011,1-10,TOT,NFL,56,30,5,0,0,13,WillMi00,233.1492168,1.200825252,-0.081307153,NA,NA
Mike Williams,2005,2011,1-10,TOT,NFL,56,30,5,0,0,13,WillMi03,1348.147575,-1.010707846,-0.456633037,NA,NA
Luke Willson,2013,2019,5-158,TOT,NFL,94,52,7,0,0,13,WillLu00,247.5723644,1.39220267,0.398282702,NA,NA
Bobby Wilson,1991,1994,1-17,WAS,NFL,42,24,4,0,0,13,WilsBo20,98.90141844,-3.002723815,0.330207412,NA,NA
Tom Wittum,1973,1977,8-200,SFO,NFL,70,0,5,2,0,13,WittTo20,32.02989439,0.113362981,1.171259397,NA,NA
Elmo Wright,1971,1975,1-16,TOT,NFL,51,38,5,0,0,13,WrigEl00,1525.411622,0.457197725,0.097522545,NA,NA
Mike Adamle,1971,1976,5-120,TOT,NFL,76,18,6,0,0,12,AdamMi01,638.7227728,-0.51109686,-1.60218e-4,NA,NA
Mike Adams,2012,2016,2-56,TOT,NFL,53,21,4,0,0,12,AdamMi00,30.30107865,0.28631952,1.181777975,NA,NA
J.J. Arrington,2005,2008,2-44,CRD,NFL,58,8,4,0,0,12,ArriJ.00,679.5310645,0.639437658,0.294858909,NA,NA
Joe Auer,1964,1968,"5-57, 15-120AFL",TOT,TOT,51,19,5,0,0,12,AuerJo00,768.3573089,-1.472837259,-0.755818509,NA,NA
Eric Bjornson,1995,2000,4-110,TOT,NFL,82,41,6,0,0,12,BjorEr00,1434.401674,0.305750764,-0.043518894,NA,NA
Derrick Blaylock,2002,2006,5-150,TOT,NFL,51,8,5,0,0,12,BlayDe00,509.6766659,1.386513586,0.844278365,NA,NA
Lee Bouggess,1970,1973,3-59,PHI,NFL,32,19,3,0,0,12,BougLe00,919.4843805,0.00174169,0.835549271,NA,NA
Dennis Boyd,1977,1982,3-58,SEA,NFL,59,27,5,0,0,12,BoydDe20,17.62047704,0.656622999,0.64757374,NA,NA
Mark Brammer,1980,1984,3-67,BUF,NFL,65,43,5,0,0,12,BramMa00,1447.238234,-0.452657188,-0.275236887,NA,NA
Mark Bruener,1995,2008,1-27,TOT,NFL,188,139,14,0,0,12,BrueMa00,1577.340461,-0.314746754,0.274377542,NA,NA
Keith Cash,1991,1996,7-188,TOT,NFL,64,34,6,0,0,12,CashKe00,1224.981918,0.321758916,0.362853904,NA,NA
Willie Drewrey,1985,1993,11-281,TOT,NFL,128,3,9,0,0,12,DrewWi00,1475.4265130000001,-0.930603098,-1.777904326,NA,NA
George Farmer,1982,1987,9-248,TOT,NFL,39,16,4,0,0,12,FarmGe00,1172.934225,0.19028869,0.252833083,NA,NA
George Farmer,1982,1987,9-248,TOT,NFL,39,16,4,0,0,12,FarmGe01,2630.77499,-1.48689771,0.317891108,NA,NA
Lee Folkins,1961,1965,6-82,TOT,NFL,63,27,5,1,0,12,FolkLe00,1292.800488,0.521167769,0.26191114,NA,NA
Jacoby Ford,2010,2013,4-108,RAI,NFL,38,13,4,0,0,12,FordJa01,708.6234426,-0.320455386,-0.07140002,NA,NA
Al Frazier,1961,1963,20-240,DEN,AFL,31,14,3,0,0,12,FrazAl00,986.946475,-2.06559909,-0.41365128,NA,NA
Ron Goodwin,1963,1968,"16-214, 11-83AFL",PHI,NFL,56,43,6,0,0,12,GoodRo00,1327.854859,-0.686994986,-0.277929376,NA,NA
Eric Green,2005,2008,3-75,CRD,NFL,51,33,4,0,0,12,GreeEr00,4445.441087,0.189493353,0.066504543,NA,NA
Ladarius Green,2012,2016,4-110,TOT,NFL,53,28,5,0,0,12,GreeLa00,336.6258533,1.609329569,0.720409045,NA,NA
Anthony Hancock,1982,1986,1-11,KAN,NFL,59,8,5,0,0,12,HancAn00,1112.796222,0.319615507,0.366046384,NA,NA
Leonard Hankerson,2011,2015,3-79,TOT,NFL,41,14,5,0,0,12,HankLe00,934.7079093,0.402750207,0.55746806,NA,NA
Keith Henderson,1989,1992,3-84,TOT,NFL,37,1,4,0,0,12,HendKe00,482.3414153,2.12948881,0.795773166,NA,NA
Alonzo Highsmith,1987,1992,1-3,TOT,NFL,65,42,6,0,0,12,HighAl00,465.3209604,0.508916529,-0.345155806,NA,NA
Fred Hill,1965,1971,"4-48, 16-123AFL",PHI,NFL,83,21,7,0,0,12,HillFr00,1287.140171,-1.154445574,-0.76311172,NA,NA
Mike Holmes,1974,1976,1-18,TOT,NFL,31,10,3,0,0,12,HolmMi00,278.0724817,0.155301353,1.122138348,NA,NA
Tony Hunter,1983,1986,1-12,TOT,NFL,47,22,4,0,0,12,HuntTo00,1516.464679,-0.908229292,-1.503681393,NA,NA
Leon Johnson,1997,2003,4-104,TOT,NFL,74,7,7,0,0,12,JohnLe00,468.4460361,0.56249568,0.985887451,NA,NA
Patrick Johnson,1998,2005,2-42,TOT,NFL,70,23,7,0,0,12,JohnPa00,1187.824403,-0.646727413,0.017939598,NA,NA
Doug Jolley,2002,2006,2-55,TOT,NFL,74,32,5,0,0,12,JollDo00,1225.351238,-0.145151661,0.747376567,NA,NA
Bob Jones,1973,1976,6-146,TOT,NFL,51,0,4,0,0,12,JoneBo20,26.3539634,-1.366347164,0.022109018,NA,NA
Brian Leonard,2007,2014,2-52,TOT,NFL,88,9,8,0,0,12,LeonBr00,1005.838488,-0.677886616,-0.959853978,NA,NA
Fran Lynch,1967,1975,5-110,DEN,TOT,99,15,9,0,0,12,LyncFr00,490.3006293,-0.673465593,-0.427963538,NA,NA
Red Mack,1961,1966,"10-131, 23-179AFL",TOT,NFL,58,12,6,0,0,12,MackRe00,1302.930076,-0.068964912,0.325458071,NA,NA
Kris Mangum,1997,2006,7-228,CAR,NFL,126,61,10,0,0,12,MangKr00,1486.174795,-0.077891857,0.201746859,NA,NA
Ken Margerum,1981,1987,3-67,TOT,NFL,64,28,6,0,0,12,MargKe00,1464.119094,-0.636738336,-0.813349145,NA,NA
Dicky Moegle,1960,1961,1-10,TOT,NFL,26,20,2,0,0,12,MoegDi00,248.0798337,-0.058190288,-1.337748865,NA,NA
Mike Mularkey,1983,1991,9-229,TOT,NFL,114,42,9,0,0,12,MulaMi00,1276.634025,-0.328434529,-0.072946439,NA,NA
Hubie Oliver,1981,1986,10-275,TOT,NFL,52,41,5,0,0,12,OlivHu00,680.8390198,-0.091716733,0.091348385,NA,NA
Adrian Peterson,2002,2009,6-199,CHI,NFL,106,6,8,0,0,12,PeteAd00,632.0866816,-1.012500149,-0.583943046,NA,NA
Jeb Putzier,2002,2008,6-191,TOT,NFL,69,17,7,0,0,12,PutzJe00,1153.958769,0.96827516,1.491110238,NA,NA
Brian Quick,2012,2018,2-33,TOT,NFL,84,28,7,0,0,12,QuicBr00,391.8307141,-0.226710692,0.670686254,NA,NA
Jon Ritchie,1998,2004,3-63,TOT,NFL,94,55,7,0,0,12,RitcJo00,1271.702304,0.660485479,0.670869686,NA,NA
Thomas Sanders,1985,1991,9-250,TOT,NFL,90,4,7,0,0,12,SandTh00,296.7854693,-0.358830392,-0.493896454,NA,NA
Matt Schobel,2002,2008,3-67,TOT,NFL,99,24,7,0,0,12,SchoMa00,1278.192811,0.425625733,0.326287529,NA,NA
Paul Seymour,1973,1977,1-7,BUF,NFL,69,68,5,0,0,12,SeymPa00,1228.959635,0.022390727,0.520189838,NA,NA
Roy Shivers,1966,1972,19-264,CRD,NFL,73,6,7,0,0,12,ShivRo00,576.5614684,-0.51968328,-0.994926613,NA,NA
Alex Smith,2005,2015,3-71,TOT,NFL,124,57,11,0,0,12,SmitAl02,1560.53253,-0.283159206,0.717531377,NA,NA
Ron Smith,1978,1983,2-53,TOT,NFL,66,12,6,0,0,12,SmitRo04,233.6840631,-1.939460884,-0.108889254,NA,NA
Otto Stowe,1971,1974,2-47,TOT,NFL,36,12,4,0,0,12,StowOt00,1222.15408,2.124121666,0.925834211,NA,NA
David Terrell,2001,2005,1-8,TOT,NFL,54,29,5,0,0,12,TerrDa00,1517.756318,-1.569255475,-0.445325998,NA,NA
Daniel Thomas,2011,2014,2-62,MIA,NFL,52,3,4,0,0,12,ThomDa03,321.8910495,-0.653690423,0.126276276,NA,NA
Roger Vick,1987,1990,1-21,TOT,NFL,58,32,4,0,0,12,VickRo00,509.2871312,-0.645242285,-0.641928258,NA,NA
Jed Weaver,1999,2004,7-208,TOT,NFL,90,37,6,0,0,12,WeavJe00,1094.245202,0.237958689,-0.101261024,NA,NA
Stanley Wilson,1983,1988,9-248,CIN,NFL,36,11,4,0,0,12,WilsSt00,311.7415082,1.538084656,0.930636376,NA,NA
Tom Yewcic,1961,1966,27-319,NWE,AFL,77,6,6,0,0,12,YewcTo00,81.19529564,0.675405979,0.512376147,NA,NA
Devin Aromashodu,2007,2012,7-233,TOT,NFL,61,11,5,0,0,11,AromDe00,990.767096,-0.865848812,-0.550506864,NA,NA
Willie Asbury,1966,1968,4-64,PIT,NFL,33,21,3,0,0,11,AsbuWi00,373.0834564,-0.174104321,2.224576443,NA,NA
Mark Bradley,2005,2009,2-39,TOT,NFL,57,18,5,0,0,11,BradMa00,1193.759743,-0.999199496,-0.33524689,NA,NA
Reggie Brown,1996,1997,1-17,DET,NFL,26,26,2,0,0,11,BrowRe01,2237.429544,0.738297503,0.696097664,NA,NA
Reggie Brown,1996,1997,1-17,DET,NFL,26,26,2,0,0,11,BrowRe20,58.74259157,-0.22561351,-0.16783448,NA,NA
Isaac Byrd,1997,2002,6-195,TOT,NFL,61,21,6,0,0,11,ByrdIs00,1109.534112,-0.740054584,0.230149706,NA,NA
Trung Canidate,2000,2003,1-31,TOT,NFL,46,13,4,0,0,11,CaniTr00,268.4644348,1.099852487,0.308930836,NA,NA
Rock Cartwright,2002,2011,7-257,TOT,NFL,154,5,10,0,0,11,CartRo01,572.9322457,-0.285404844,0.384049459,NA,NA
Rich Coady,1999,2004,3-68,TOT,NFL,83,16,6,0,0,11,CoadRi20,80.18726368,-0.632809841,1.091203986,NA,NA
Shawn Collins,1989,1993,1-27,TOT,NFL,49,25,5,0,0,11,CollSh00,1231.927319,0.080632169,0.370459521,NA,NA
Early Doucet,2008,2012,3-81,CRD,NFL,54,14,5,0,0,11,DoucEa00,1298.442577,-1.06136046,0.247839843,NA,NA
Ken Dyer,1968,1971,4-100,TOT,TOT,27,7,3,0,0,11,DyerKe20,21.24758853,0.840481898,-0.264942785,NA,NA
Charles Evans,1993,2000,11-295,TOT,NFL,98,45,8,0,0,11,EvanCh00,819.2894703,0.231693846,0.489959235,NA,NA
Charlie Evans,1971,1974,14-356,TOT,NFL,25,13,4,0,0,11,EvanCh01,706.1065595,0.886350338,1.087694239,NA,NA
Johnny Green,1960,1963,21-247,TOT,AFL,30,19,4,0,0,11,GreeJo00,3.712392275,-1.001515011,-0.476285483,NA,NA
Isaac Hagins,1976,1980,9-262,TAM,NFL,50,32,5,0,0,11,HagiIs00,1403.143194,-0.979932657,-0.819737747,NA,NA
Mac Haik,1968,1971,2-49,OTI,TOT,44,21,4,0,0,11,HaikMa00,1368.455013,-0.559383654,0.438967835,NA,NA
Jim Harrison,1971,1974,2-28,CHI,NFL,38,29,4,0,0,11,HarrJi00,550.6239659,-1.854344414,0.290693118,NA,NA
Bob Hudson,1960,1961,12-146,TOT,AFL,21,18,2,0,0,11,HudsBo00,13.66681431,0.569353983,-0.537876989,NA,NA
Bob Hudson,1960,1961,12-146,TOT,AFL,21,18,2,0,0,11,HudsBo20,249.3084577,-1.813610064,-2.548436883,NA,NA
Kendall Hunter,2011,2015,4-115,TOT,NFL,45,1,5,0,0,11,HuntKe00,251.4231586,0.55731122,0.518463519,NA,NA
